SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA	Class
-63.02	0	1000	0	0	170	1	0.025236593	0.015772871	0.012618297	0.006309148	0.006309148	0.025236593	0.006309148	0.009463722	0.006309148	0.012618297	0.003154574	0	0.006309148	0.003154574	0.015772871	0.009463722	0.006309148	0.003154574	0.003154574	0.012618297	0.012618297	0.009463722	0.009463722	0.018927445	0.012618297	0.009463722	0.018927445	0	0.003154574	0.006309148	0.003154574	0.012618297	0.006309148	0.003154574	0	0.009463722	0.006309148	0.009463722	0	0.003154574	0.003154574	0.003154574	0.003154574	0	0	0.018927445	0.006309148	0.003154574	0	0.009463722	0.009463722	0.006309148	0.003154574	0.003154574	0.015772871	0.025236593	0.009463722	0.003154574	0.003154574	0.015772871	0.009463722	0.003154574	0.003154574	0.009463722	0.015772871	0.006309148	0.012618297	0.006309148	0	0.006309148	0	0.006309148	0.015772871	0.003154574	0	0.006309148	0	0.003154574	0.003154574	0.003154574	0.009463722	0.006309148	0.012618297	0.006309148	0.015772871	0.012618297	0.006309148	0.009463722	0.003154574	0.012618297	0.012618297	0.003154574	0	0	0.006309148	0.006309148	0.006309148	0.012618297	0.006309148	0	0.009463722	0.006309148	0.006309148	0.012618297	0	0.006309148	0.015772871	0.003154574	0.009463722	0	0.018927445	0	0.018927445	0.009463722	0	0.003154574	0	0	0.003154574	0.003154574	0.009463722	0.028391167	0	0.012618297	0.006309148	0.009463722	0.022082019	0.009463722	0	0	0.015772871	0.003154574	0	0.003154574	0	0.006309148	0
-38.9	0	1000	0	1	0	1	0	0	0	0	0.011111111	0	0.033333333	0	0	0	0	0	0.011111111	0.011111111	0	0	0.011111111	0	0.011111111	0	0.011111111	0	0	0	0	0.022222222	0.011111111	0.022222222	0.011111111	0	0.011111111	0	0	0	0	0	0	0.022222222	0.022222222	0	0.011111111	0	0	0	0.022222222	0	0	0.022222222	0	0.022222222	0	0	0	0	0	0	0.011111111	0.011111111	0	0.033333333	0	0	0.011111111	0.011111111	0	0.044444444	0	0	0	0	0.011111111	0.022222222	0.011111111	0.011111111	0	0	0	0.022222222	0.011111111	0.011111111	0	0	0.011111111	0.011111111	0	0.066666667	0.011111111	0.011111111	0.044444444	0	0.033333333	0.011111111	0	0	0	0	0.033333333	0	0	0	0	0	0.011111111	0	0	0.011111111	0.011111111	0	0.011111111	0.011111111	0.022222222	0.011111111	0.022222222	0.022222222	0.011111111	0.011111111	0	0.022222222	0	0	0	0	0	0.033333333	0.011111111	0.011111111	0	0	0	0	0.011111111	0	0	0	0	0	0
-5.4	-121	1000	0	0	0	0	0	0.012048193	0.012048193	0.012048193	0	0	0.012048193	0.012048193	0	0.012048193	0.012048193	0	0.012048193	0.024096386	0.012048193	0	0	0	0	0	0	0.012048193	0.024096386	0.012048193	0	0	0.012048193	0	0.024096386	0	0.012048193	0	0	0	0.012048193	0.012048193	0	0.024096386	0	0	0	0	0.012048193	0	0.012048193	0	0.012048193	0	0	0	0	0.012048193	0	0.012048193	0	0.024096386	0	0.012048193	0.012048193	0.012048193	0	0	0.012048193	0	0.012048193	0.012048193	0	0	0	0	0	0.024096386	0.012048193	0	0.012048193	0.024096386	0.012048193	0.036144578	0.012048193	0	0	0.012048193	0.012048193	0	0.012048193	0.036144578	0.012048193	0	0.036144578	0	0	0.024096386	0.012048193	0	0	0	0.012048193	0.012048193	0	0.012048193	0.012048193	0	0	0.012048193	0	0	0	0	0.036144578	0	0.024096386	0.012048193	0.012048193	0.024096386	0.012048193	0	0	0.036144578	0	0	0.024096386	0.012048193	0	0	0	0	0.012048193	0	0	0	0	0	0	0.012048193	0	0	0
-13.4	-229	1000	0	1	0	1	0	0.01369863	0.01369863	0	0.01369863	0.01369863	0	0.01369863	0	0	0.01369863	0.01369863	0	0	0	0	0.01369863	0	0.01369863	0	0	0	0.01369863	0.01369863	0	0.01369863	0.02739726	0	0	0.02739726	0	0.01369863	0	0	0	0.01369863	0.02739726	0.02739726	0	0	0.02739726	0	0	0.02739726	0	0	0	0	0	0	0	0.01369863	0	0	0	0	0	0	0.01369863	0.01369863	0	0	0	0.01369863	0	0.054794521	0.02739726	0	0	0	0	0	0.01369863	0	0	0.01369863	0.01369863	0	0	0	0	0	0.02739726	0.01369863	0	0	0.01369863	0.01369863	0	0.02739726	0	0	0.01369863	0	0.02739726	0	0.04109589	0.01369863	0	0.01369863	0.01369863	0.01369863	0.01369863	0	0	0.01369863	0.01369863	0	0.01369863	0	0.01369863	0.01369863	0.04109589	0	0	0	0.01369863	0.01369863	0	0	0.01369863	0	0.01369863	0	0.01369863	0	0	0	0.01369863	0	0	0	0	0.02739726	0	0	0
-49.3	0	1000	0	0	0	0	0.012658228	0.012658228	0.006329114	0	0.006329114	0.012658228	0.006329114	0	0	0.006329114	0	0	0.012658228	0.006329114	0.012658228	0.006329114	0.006329114	0	0.006329114	0.006329114	0.018987342	0.012658228	0.018987342	0	0	0	0.018987342	0	0	0	0.012658228	0	0	0	0.012658228	0.006329114	0	0.037974684	0.006329114	0	0.006329114	0	0	0.006329114	0.006329114	0.006329114	0.018987342	0.006329114	0.006329114	0	0.006329114	0.012658228	0.006329114	0.012658228	0	0.006329114	0.012658228	0.025316456	0.006329114	0	0	0	0.012658228	0	0.006329114	0.018987342	0.006329114	0.006329114	0.006329114	0	0.006329114	0.012658228	0.018987342	0.006329114	0	0.012658228	0.006329114	0.012658228	0.012658228	0	0	0.006329114	0.006329114	0.012658228	0.006329114	0.025316456	0.018987342	0.006329114	0.025316456	0.012658228	0	0	0.012658228	0	0.006329114	0	0.006329114	0.012658228	0	0	0.012658228	0.006329114	0	0	0	0.018987342	0.018987342	0	0.006329114	0.006329114	0.006329114	0	0.03164557	0.03164557	0.012658228	0.012658228	0	0.012658228	0	0.006329114	0.025316456	0.006329114	0.006329114	0	0	0.006329114	0	0.012658228	0.006329114	0.006329114	0.006329114	0.006329114	0	0.012658228	0.006329114	0	0
-7.9	-732	1000	0	0	0	0	0.034482759	0.027586207	0.027586207	0.013793103	0.013793103	0.013793103	0.006896552	0.013793103	0.013793103	0.006896552	0.020689655	0.006896552	0.020689655	0.020689655	0.006896552	0	0	0.006896552	0.006896552	0.006896552	0	0.006896552	0.006896552	0.006896552	0.006896552	0	0.006896552	0.006896552	0.006896552	0.006896552	0.006896552	0	0	0.006896552	0.006896552	0.006896552	0	0.006896552	0.006896552	0.006896552	0.006896552	0.006896552	0.013793103	0	0	0.006896552	0	0.006896552	0.006896552	0.020689655	0.006896552	0.013793103	0.020689655	0.027586207	0	0.013793103	0.013793103	0.006896552	0.013793103	0	0.013793103	0.006896552	0	0.006896552	0	0	0.006896552	0.006896552	0.013793103	0.013793103	0	0	0.006896552	0	0	0	0.006896552	0	0	0	0	0.020689655	0.006896552	0	0.013793103	0.006896552	0.006896552	0	0.006896552	0.013793103	0	0	0.013793103	0	0	0	0	0	0	0.006896552	0.034482759	0.006896552	0	0.006896552	0	0	0	0.006896552	0	0	0	0	0.027586207	0.006896552	0.013793103	0.006896552	0	0.006896552	0	0	0	0.013793103	0	0	0.006896552	0.013793103	0.020689655	0	0	0	0.034482759	0.006896552	0	0.034482759	0	0.013793103	0
-69.9	-147	1000	0	1	0	1	0.019083969	0.011450382	0.003816794	0.007633588	0	0.011450382	0	0.007633588	0.003816794	0.011450382	0	0	0.003816794	0.011450382	0	0.011450382	0.011450382	0	0.015267176	0	0.011450382	0.003816794	0.007633588	0.011450382	0.003816794	0.003816794	0	0.003816794	0	0	0.022900763	0.007633588	0.003816794	0.007633588	0	0.019083969	0.003816794	0.019083969	0.011450382	0	0	0.003816794	0.003816794	0.007633588	0.003816794	0	0.003816794	0	0.007633588	0.015267176	0.007633588	0.015267176	0.007633588	0.003816794	0.007633588	0.007633588	0.007633588	0.015267176	0.007633588	0.007633588	0.007633588	0.007633588	0.011450382	0.003816794	0.007633588	0.034351145	0.007633588	0.003816794	0.007633588	0.003816794	0.003816794	0.019083969	0.030534351	0.011450382	0.007633588	0.003816794	0.003816794	0.015267176	0.007633588	0	0.007633588	0	0.011450382	0.003816794	0.003816794	0.011450382	0.007633588	0.007633588	0.015267176	0.007633588	0.007633588	0	0.007633588	0	0.011450382	0.003816794	0.019083969	0.007633588	0	0.003816794	0.011450382	0	0.011450382	0.007633588	0	0.019083969	0.011450382	0.003816794	0.011450382	0.003816794	0.022900763	0.003816794	0.007633588	0.011450382	0	0.011450382	0.007633588	0.003816794	0.011450382	0.011450382	0.003816794	0.011450382	0	0.011450382	0.003816794	0	0.003816794	0.007633588	0.007633588	0	0.011450382	0.015267176	0.007633588	0.003816794	0	0	0
-30.3	-466	88	0	1	0	1	0.010989011	0.010989011	0	0	0	0	0.021978022	0.010989011	0	0	0	0	0.010989011	0.010989011	0	0	0	0	0	0	0	0.010989011	0.043956044	0	0.021978022	0.021978022	0.032967033	0	0	0.010989011	0	0	0	0	0	0	0	0	0	0.010989011	0	0	0	0	0	0.010989011	0.010989011	0	0	0.021978022	0.010989011	0.010989011	0.010989011	0.032967033	0	0.010989011	0.010989011	0	0	0.010989011	0	0	0.043956044	0.010989011	0	0	0.010989011	0.010989011	0.032967033	0	0.010989011	0	0.010989011	0	0	0.010989011	0.021978022	0.032967033	0.010989011	0	0	0.010989011	0.032967033	0	0.021978022	0.021978022	0.010989011	0.032967033	0.021978022	0.010989011	0.032967033	0	0	0	0	0.010989011	0	0	0	0	0.010989011	0.010989011	0	0.021978022	0	0	0	0	0	0.021978022	0.021978022	0	0.010989011	0	0	0.021978022	0	0.032967033	0	0	0	0	0	0.021978022	0.032967033	0	0	0	0	0	0	0	0	0	0	0	0
-5.3	-573	1000	0	0	0	0	0	0.014285714	0.014285714	0.014285714	0.014285714	0.014285714	0.028571429	0	0.014285714	0	0	0.042857143	0	0	0	0.014285714	0.014285714	0	0	0	0.014285714	0	0.028571429	0	0.014285714	0.014285714	0.014285714	0	0	0	0	0.014285714	0	0.014285714	0	0	0	0.014285714	0	0	0	0	0.028571429	0	0	0.014285714	0	0	0	0	0	0	0.014285714	0	0	0	0.014285714	0	0.014285714	0.014285714	0	0	0	0	0	0.014285714	0	0.014285714	0	0	0.014285714	0	0	0	0	0.014285714	0	0.028571429	0.028571429	0	0	0.014285714	0.014285714	0	0	0.057142857	0.014285714	0.014285714	0.042857143	0.014285714	0	0	0	0	0	0	0.014285714	0	0.014285714	0.028571429	0.014285714	0	0	0.028571429	0.014285714	0	0	0	0	0	0	0.014285714	0.014285714	0.028571429	0	0.014285714	0	0	0	0	0	0.014285714	0.014285714	0.014285714	0	0.028571429	0.014285714	0	0	0	0	0	0	0.014285714	0	0.014285714	0
-16.1	0	1000	0	1	89	0	0.007633588	0.015267176	0.015267176	0.015267176	0.015267176	0.007633588	0.015267176	0.022900763	0.007633588	0.015267176	0	0.015267176	0.015267176	0.015267176	0	0	0.015267176	0	0.015267176	0.007633588	0	0.007633588	0	0	0.007633588	0.015267176	0	0.007633588	0	0	0.015267176	0.022900763	0.007633588	0	0.007633588	0	0	0.015267176	0	0.007633588	0	0	0	0.007633588	0	0.015267176	0.015267176	0	0	0.015267176	0.030534351	0.007633588	0	0.015267176	0.007633588	0	0	0.015267176	0.015267176	0.015267176	0	0.007633588	0	0.007633588	0.030534351	0	0.007633588	0	0.015267176	0.007633588	0.022900763	0.007633588	0	0.030534351	0.007633588	0.015267176	0	0.015267176	0	0	0	0.015267176	0.007633588	0	0.007633588	0.007633588	0	0	0	0.015267176	0	0	0	0	0	0	0.007633588	0.022900763	0.015267176	0.007633588	0.022900763	0.015267176	0.007633588	0	0	0	0.015267176	0.007633588	0.007633588	0	0	0.015267176	0.007633588	0	0	0.007633588	0	0.007633588	0	0.022900763	0	0.007633588	0	0	0.007633588	0.015267176	0.007633588	0.007633588	0	0	0	0.007633588	0.007633588	0	0.015267176	0.007633588	0
-51.2	0	1000	0	0	0	0	0.008510638	0	0.008510638	0.021276596	0	0.004255319	0.008510638	0	0.008510638	0.008510638	0.004255319	0.004255319	0.017021277	0.021276596	0.004255319	0	0.012765957	0.004255319	0	0.004255319	0.012765957	0.008510638	0.004255319	0.004255319	0.004255319	0.008510638	0.025531915	0.004255319	0	0.004255319	0.012765957	0.004255319	0	0.004255319	0.012765957	0.004255319	0.012765957	0.004255319	0	0.004255319	0.004255319	0.012765957	0.008510638	0.004255319	0.008510638	0.017021277	0.021276596	0.008510638	0	0.008510638	0.012765957	0.012765957	0.008510638	0	0.012765957	0.004255319	0	0.017021277	0.008510638	0.004255319	0.004255319	0.004255319	0.004255319	0.012765957	0.004255319	0.004255319	0.008510638	0.004255319	0.008510638	0.004255319	0.004255319	0.008510638	0.008510638	0.004255319	0	0.012765957	0	0.008510638	0.004255319	0.004255319	0.008510638	0.004255319	0.008510638	0.004255319	0.017021277	0.008510638	0.008510638	0.008510638	0.017021277	0.012765957	0.012765957	0.004255319	0.004255319	0	0.008510638	0	0.012765957	0.008510638	0.012765957	0	0.008510638	0	0.017021277	0.004255319	0.004255319	0	0.017021277	0	0.012765957	0.017021277	0.004255319	0.012765957	0.012765957	0.008510638	0.008510638	0	0.021276596	0.017021277	0	0.008510638	0.017021277	0.017021277	0	0.008510638	0	0.008510638	0.012765957	0	0.004255319	0.004255319	0.004255319	0.012765957	0.008510638	0	0	0	0
-85.5	-985	0	0	0	0	0	0.006153846	0.009230769	0.009230769	0.003076923	0.006153846	0.012307692	0.009230769	0.006153846	0.006153846	0.006153846	0.012307692	0.003076923	0.012307692	0.006153846	0.006153846	0	0.006153846	0.006153846	0.006153846	0.006153846	0.003076923	0.003076923	0.018461538	0.006153846	0.003076923	0.021538462	0.015384615	0.003076923	0.003076923	0	0.018461538	0.009230769	0.006153846	0.006153846	0.006153846	0.009230769	0.003076923	0.012307692	0.003076923	0.003076923	0.006153846	0.006153846	0	0.006153846	0.012307692	0.021538462	0.006153846	0.003076923	0.003076923	0.015384615	0.009230769	0.009230769	0.009230769	0.003076923	0.006153846	0.006153846	0.009230769	0.006153846	0	0.009230769	0.003076923	0.006153846	0.012307692	0.018461538	0.012307692	0.018461538	0.006153846	0.006153846	0.006153846	0.003076923	0.003076923	0.018461538	0	0.003076923	0.006153846	0.009230769	0.003076923	0.015384615	0.006153846	0	0.003076923	0	0.006153846	0	0.003076923	0.018461538	0.006153846	0.009230769	0.009230769	0.003076923	0.015384615	0	0.003076923	0	0.009230769	0	0.024615385	0.027692308	0.003076923	0.012307692	0.009230769	0.003076923	0.009230769	0.003076923	0.006153846	0.006153846	0.015384615	0.006153846	0.006153846	0.003076923	0.012307692	0.015384615	0.009230769	0	0	0.009230769	0.003076923	0.015384615	0.003076923	0	0.003076923	0	0	0.018461538	0.021538462	0.012307692	0.012307692	0.003076923	0.003076923	0	0.003076923	0.009230769	0	0.015384615	0.006153846	0.006153846	0
-236.1	0	1000	0	1	0	1	0.016409266	0.014478764	0.002895753	0.011583012	0.011583012	0.011583012	0.012548263	0.010617761	0.003861004	0.004826255	0.005791506	0.003861004	0.003861004	0.008687259	0.00965251	0.002895753	0.005791506	0.010617761	0.00965251	0.003861004	0.012548263	0.008687259	0.010617761	0.011583012	0.008687259	0.010617761	0.005791506	0.000965251	0.003861004	0.001930502	0.015444015	0.008687259	0.003861004	0.002895753	0.003861004	0.007722008	0.005791506	0.010617761	0.003861004	0.004826255	0.011583012	0.004826255	0.003861004	0.004826255	0.005791506	0.001930502	0.001930502	0.008687259	0.001930502	0.011583012	0.001930502	0.008687259	0.008687259	0.008687259	0.014478764	0.001930502	0.005791506	0.008687259	0.008687259	0.008687259	0.006756757	0.010617761	0.015444015	0.002895753	0.007722008	0.011583012	0.018339768	0.005791506	0.006756757	0.006756757	0.006756757	0.004826255	0.016409266	0.00965251	0.004826255	0.004826255	0.006756757	0.007722008	0.003861004	0.001930502	0.006756757	0.008687259	0.004826255	0.006756757	0.014478764	0.010617761	0.003861004	0.001930502	0.010617761	0.003861004	0.007722008	0.002895753	0.002895753	0	0.008687259	0.004826255	0.013513514	0.013513514	0.001930502	0.006756757	0.015444015	0.012548263	0.002895753	0.006756757	0.006756757	0.007722008	0.006756757	0.001930502	0.011583012	0.00965251	0.011583012	0.002895753	0.007722008	0.008687259	0.007722008	0.011583012	0.004826255	0.010617761	0.004826255	0.007722008	0.010617761	0.008687259	0.004826255	0.008687259	0.00965251	0.010617761	0.004826255	0.004826255	0.000965251	0	0.008687259	0.008687259	0.002895753	0.011583012	0.004826255	0.002895753	0
-7.8	-276	1000	0	1	0	1	0.013333333	0.013333333	0	0	0	0	0.04	0	0	0.013333333	0	0	0.026666667	0	0	0	0	0	0	0	0	0	0.013333333	0	0.013333333	0	0.013333333	0.013333333	0	0.013333333	0.013333333	0	0	0.013333333	0	0.013333333	0.013333333	0.013333333	0	0.013333333	0	0.013333333	0.013333333	0	0.013333333	0.013333333	0.013333333	0	0.013333333	0	0	0.026666667	0	0.04	0.013333333	0	0.026666667	0	0	0.013333333	0.013333333	0	0.013333333	0	0	0.013333333	0.026666667	0.013333333	0.013333333	0.013333333	0	0	0.013333333	0	0	0	0	0.013333333	0	0	0	0.013333333	0	0	0.026666667	0	0	0	0.013333333	0	0.013333333	0	0	0	0.013333333	0.013333333	0.013333333	0.026666667	0	0	0.013333333	0	0	0	0.013333333	0.013333333	0.013333333	0	0.026666667	0.013333333	0.026666667	0.013333333	0	0.013333333	0	0.013333333	0	0.013333333	0.013333333	0.013333333	0	0	0	0.013333333	0.013333333	0.013333333	0	0	0	0	0	0	0.013333333	0	0.026666667	0	0
-18.7	-864	10	-40	1	0	1	0	0.01010101	0.02020202	0	0.02020202	0.01010101	0	0.01010101	0	0.02020202	0	0.01010101	0.01010101	0.01010101	0.03030303	0	0	0.03030303	0.01010101	0.01010101	0.02020202	0	0	0	0	0.02020202	0.01010101	0	0	0	0.01010101	0.01010101	0.01010101	0	0.01010101	0	0.02020202	0.01010101	0	0	0.01010101	0	0	0	0.01010101	0.03030303	0	0	0	0.01010101	0	0.01010101	0.04040404	0.01010101	0.01010101	0.02020202	0.02020202	0.01010101	0.02020202	0.01010101	0	0.01010101	0	0.01010101	0.02020202	0.01010101	0.01010101	0.02020202	0.02020202	0	0.01010101	0	0.03030303	0	0	0	0.01010101	0	0	0	0	0.01010101	0.01010101	0	0.01010101	0.02020202	0	0	0.02020202	0	0.02020202	0	0	0	0	0	0.01010101	0	0	0.01010101	0.01010101	0.01010101	0.02020202	0.01010101	0	0	0	0	0.01010101	0	0.02020202	0	0.02020202	0	0	0.01010101	0	0.01010101	0	0	0	0	0	0.03030303	0	0.01010101	0	0	0	0	0.01010101	0.01010101	0	0.02020202	0	0	0
-15.2	-18	872	0	1	0	1	0.012048193	0	0	0.012048193	0	0	0	0	0.024096386	0	0.012048193	0	0	0.012048193	0.036144578	0	0	0.012048193	0	0.012048193	0	0.024096386	0.012048193	0	0	0.012048193	0	0	0	0.012048193	0	0	0	0	0.036144578	0	0	0.024096386	0	0.012048193	0	0.012048193	0.012048193	0	0	0.012048193	0	0	0	0.012048193	0	0.036144578	0.024096386	0.012048193	0	0.012048193	0.012048193	0.012048193	0	0	0	0	0.012048193	0.012048193	0	0.012048193	0.012048193	0	0.012048193	0	0	0	0.012048193	0	0.012048193	0.036144578	0.024096386	0.012048193	0.012048193	0	0	0.012048193	0	0	0.024096386	0.024096386	0	0	0.012048193	0	0	0	0	0	0.012048193	0.012048193	0	0.012048193	0.024096386	0.012048193	0.012048193	0	0.024096386	0	0.012048193	0	0.012048193	0.024096386	0	0	0	0.012048193	0.024096386	0.012048193	0	0	0.024096386	0	0	0.012048193	0.012048193	0.024096386	0	0	0.012048193	0	0	0	0	0	0.012048193	0.012048193	0	0.024096386	0	0	0
-2.34	0	1000	0	1	0	1	0.013793103	0.006896552	0.006896552	0.020689655	0.006896552	0	0.013793103	0	0	0.013793103	0.013793103	0	0.013793103	0.020689655	0.020689655	0.013793103	0.006896552	0.006896552	0.013793103	0.013793103	0	0	0	0	0	0.034482759	0.013793103	0	0.013793103	0	0	0.006896552	0.006896552	0.006896552	0.006896552	0.020689655	0.006896552	0.013793103	0	0.013793103	0.006896552	0	0.006896552	0	0.006896552	0.013793103	0.006896552	0.006896552	0	0.020689655	0.006896552	0	0.013793103	0.006896552	0	0.027586207	0.020689655	0.013793103	0.020689655	0.013793103	0	0.006896552	0	0.013793103	0.020689655	0.013793103	0.006896552	0	0	0.006896552	0.006896552	0	0.013793103	0	0	0	0	0.006896552	0	0	0	0	0	0	0.020689655	0.006896552	0	0.013793103	0.006896552	0.013793103	0.006896552	0.006896552	0.006896552	0	0.006896552	0	0.006896552	0.006896552	0.020689655	0	0.006896552	0	0.020689655	0	0.006896552	0.006896552	0	0.006896552	0.013793103	0.020689655	0.013793103	0	0	0	0.006896552	0.013793103	0.013793103	0	0.006896552	0	0	0.013793103	0	0.006896552	0	0	0.013793103	0.006896552	0	0.006896552	0.020689655	0.006896552	0	0.006896552	0	0.013793103	0
-45.4	0	1000	-7952	1	4015	1	0	0.005586592	0.005586592	0.005586592	0.011173184	0.011173184	0.011173184	0	0	0.011173184	0	0	0	0.011173184	0.011173184	0	0	0	0.016759777	0	0.027932961	0.016759777	0.016759777	0	0	0.016759777	0.022346369	0.011173184	0	0	0.011173184	0	0	0	0.011173184	0.005586592	0.011173184	0.022346369	0	0.011173184	0	0.005586592	0.005586592	0	0.005586592	0.011173184	0.005586592	0	0	0.005586592	0.011173184	0.005586592	0.011173184	0	0.005586592	0.005586592	0	0.011173184	0.005586592	0	0	0.005586592	0.022346369	0.016759777	0.005586592	0.022346369	0.016759777	0	0.005586592	0	0.011173184	0.033519553	0	0.011173184	0.011173184	0.016759777	0.011173184	0.027932961	0	0	0	0.011173184	0.011173184	0.005586592	0.005586592	0.016759777	0.011173184	0.005586592	0.022346369	0.005586592	0.027932961	0.005586592	0	0	0	0	0.022346369	0.016759777	0	0.005586592	0.011173184	0.011173184	0	0.016759777	0.005586592	0	0.016759777	0	0.005586592	0.005586592	0.005586592	0.016759777	0.011173184	0.005586592	0.005586592	0.005586592	0.005586592	0.016759777	0	0	0.005586592	0	0.005586592	0.027932961	0.011173184	0.011173184	0	0	0	0	0	0.005586592	0.005586592	0.011173184	0	0	0
-80.4	-1000	1000	0	0	0	0	0.019047619	0.004761905	0.014285714	0	0	0.004761905	0	0.004761905	0	0.019047619	0.004761905	0	0	0.00952381	0	0	0.004761905	0.004761905	0.004761905	0	0.004761905	0.004761905	0.00952381	0.00952381	0	0.00952381	0	0	0	0	0.014285714	0.004761905	0.00952381	0.004761905	0.00952381	0.014285714	0.004761905	0.038095238	0.004761905	0	0.004761905	0.004761905	0.004761905	0.004761905	0	0.004761905	0	0	0.004761905	0.014285714	0.014285714	0.014285714	0	0.019047619	0.00952381	0	0.004761905	0.004761905	0.00952381	0.004761905	0	0.004761905	0.00952381	0	0.028571429	0.033333333	0.014285714	0.00952381	0.00952381	0.004761905	0	0	0.019047619	0.004761905	0.004761905	0.00952381	0.00952381	0.023809524	0.014285714	0	0	0.004761905	0.004761905	0.004761905	0.014285714	0.023809524	0.00952381	0.00952381	0.033333333	0	0.00952381	0	0	0	0.004761905	0	0.019047619	0.047619048	0.004761905	0.004761905	0.00952381	0	0.004761905	0.00952381	0	0.014285714	0.004761905	0.014285714	0.00952381	0	0.00952381	0.00952381	0.00952381	0.028571429	0	0	0.00952381	0.019047619	0.004761905	0.004761905	0.004761905	0.004761905	0.004761905	0.004761905	0.00952381	0	0.004761905	0.004761905	0	0	0.004761905	0.00952381	0.004761905	0.00952381	0.014285714	0	0
-12.48	-570	1000	0	0	0	0	0.028301887	0	0.028301887	0.018867925	0.009433962	0	0.009433962	0	0.018867925	0.009433962	0.028301887	0.018867925	0.018867925	0.009433962	0.009433962	0.009433962	0	0.009433962	0	0	0	0.018867925	0	0	0	0.018867925	0	0	0	0	0.009433962	0.018867925	0	0	0	0	0.009433962	0	0	0.009433962	0.009433962	0.009433962	0.018867925	0	0.009433962	0.028301887	0.009433962	0	0	0	0.018867925	0.009433962	0	0.018867925	0.028301887	0.028301887	0.009433962	0	0	0	0	0	0.009433962	0.009433962	0	0	0	0.018867925	0.018867925	0	0	0.009433962	0.009433962	0.009433962	0	0.018867925	0.009433962	0.018867925	0	0	0	0.018867925	0	0	0.018867925	0.018867925	0.009433962	0.009433962	0	0	0	0	0	0	0	0	0	0	0.018867925	0.028301887	0.028301887	0.018867925	0	0	0	0	0	0	0	0	0.018867925	0	0.018867925	0	0	0.028301887	0	0	0	0.018867925	0.009433962	0	0.009433962	0	0.009433962	0	0.018867925	0	0	0	0.009433962	0.009433962	0	0.018867925	0	0.018867925	0
